episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
684,A,20.90,41.72,0.09,0.18,0,0.00,100.00,Yes,0,91,2
684,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
685,C,-43.34,-86.51,0.13,0.27,0,0.00,100.00,Yes,686,61,1
685,A,23.90,47.71,0.09,0.18,0,0.00,100.00,Yes,0,61,2
685,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
686,C,-33.94,-67.74,0.15,0.29,0,0.00,100.00,Yes,564,117,1
686,A,18.30,36.53,0.09,0.18,0,0.00,100.00,Yes,0,117,2
686,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
687,C,-62.69,-125.13,0.08,0.15,0,0.00,100.00,Yes,0,927,3
687,A,-62.70,-125.14,0.09,0.18,0,0.00,100.00,Yes,0,927,1
687,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
688,C,-37.84,-75.53,0.13,0.27,0,0.00,100.00,Yes,655,133,1
688,A,16.70,33.34,0.09,0.18,0,0.00,100.00,Yes,0,133,1
688,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
689,C,-37.83,-75.51,0.15,0.31,0,0.00,100.00,Yes,606,73,1
689,A,22.70,45.32,0.09,0.18,0,0.00,100.00,Yes,0,73,2
689,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
690,C,-29.34,-58.56,0.13,0.27,0,0.00,100.00,Yes,495,154,1
690,A,14.60,29.15,0.09,0.18,0,0.00,100.00,Yes,0,154,2
690,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
691,C,-43.14,-86.12,0.12,0.24,0,0.00,100.00,Yes,719,224,1
691,A,7.60,15.18,0.09,0.18,0,0.00,100.00,Yes,0,224,2
691,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
692,C,-22.33,-44.56,0.16,0.32,0,0.00,100.00,Yes,500,35,1
692,A,26.50,52.90,0.09,0.17,0,0.00,100.00,Yes,0,35,2
692,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
693,C,-61.99,-123.74,0.08,0.16,0,0.00,100.00,Yes,0,920,2
693,A,-62.00,-123.74,0.09,0.18,0,0.00,100.00,Yes,0,920,1
693,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
694,C,-57.79,-115.35,0.08,0.15,0,0.00,100.00,Yes,0,878,3
694,A,-57.80,-115.36,0.09,0.17,0,0.00,100.00,Yes,0,878,1
694,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
695,C,-29.34,-58.56,0.14,0.28,0,0.00,100.00,Yes,544,92,1
695,A,20.80,41.53,0.09,0.18,0,0.00,100.00,Yes,0,92,2
695,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
696,C,-36.64,-73.13,0.14,0.29,0,0.00,100.00,Yes,637,121,1
696,A,17.91,35.74,0.09,0.18,0,0.00,100.00,Yes,0,121,2
696,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
697,C,-61.58,-122.92,0.08,0.15,0,0.00,100.00,Yes,0,916,3
697,A,-61.60,-122.95,0.09,0.17,0,0.00,100.00,Yes,0,916,1
697,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
698,C,-55.29,-110.37,0.07,0.15,0,0.00,100.00,Yes,0,853,3
698,A,-55.30,-110.37,0.09,0.17,0,0.00,100.00,Yes,0,853,1
698,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
699,C,-29.84,-59.56,0.13,0.27,0,0.00,100.00,Yes,496,147,1
699,A,15.31,30.55,0.09,0.19,0,0.00,100.00,Yes,0,147,2
699,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
700,C,-38.94,-77.73,0.13,0.25,0,0.00,100.00,Yes,598,109,1
700,A,19.10,38.13,0.09,0.18,0,0.00,100.00,Yes,0,109,2
700,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
701,C,-35.74,-71.34,0.14,0.28,0,0.00,100.00,Yes,606,99,1
701,A,20.10,40.13,0.09,0.18,0,0.00,100.00,Yes,0,99,2
701,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
702,C,-35.94,-71.75,0.12,0.25,0,0.00,100.00,Yes,645,173,1
702,A,12.70,25.36,0.09,0.18,0,0.00,100.00,Yes,0,173,2
702,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
703,C,-32.63,-65.13,0.16,0.31,0,0.00,100.00,Yes,594,80,1
703,A,22.00,43.92,0.09,0.18,0,0.00,100.00,Yes,0,80,2
703,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
704,C,-28.54,-56.97,0.14,0.28,0,0.00,100.00,Yes,564,111,1
704,A,18.90,37.73,0.09,0.18,0,0.00,100.00,Yes,0,111,2
704,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
705,C,-32.54,-64.95,0.14,0.27,0,0.00,100.00,Yes,611,156,1
705,A,14.40,28.75,0.09,0.18,0,0.00,100.00,Yes,0,156,2
705,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
706,C,-28.04,-55.97,0.14,0.29,0,0.00,100.00,Yes,526,137,1
706,A,16.30,32.54,0.09,0.18,0,0.00,100.00,Yes,0,137,2
706,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
707,C,-41.15,-82.14,0.11,0.22,0,0.00,100.00,Yes,593,151,2
707,A,14.90,29.75,0.09,0.18,0,0.00,100.00,Yes,0,151,1
707,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
708,C,-36.64,-73.13,0.14,0.28,0,0.00,100.00,Yes,609,127,1
708,A,17.30,34.54,0.09,0.18,0,0.00,100.00,Yes,0,127,2
708,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
709,C,-32.94,-65.75,0.15,0.30,0,0.00,100.00,Yes,620,84,1
709,A,21.60,43.12,0.09,0.17,0,0.00,100.00,Yes,0,84,2
709,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
710,C,-35.24,-70.35,0.13,0.25,0,0.00,100.00,Yes,581,187,1
710,A,11.30,22.56,0.09,0.18,0,0.00,100.00,Yes,0,187,2
710,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
711,C,-62.69,-125.14,0.08,0.16,0,0.00,100.00,Yes,0,927,3
711,A,-62.70,-125.15,0.09,0.18,0,0.00,100.00,Yes,0,927,1
711,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
712,C,-54.09,-107.97,0.08,0.15,0,0.00,100.00,Yes,0,841,3
712,A,-54.10,-107.98,0.09,0.17,0,0.00,100.00,Yes,0,841,1
712,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
713,C,-40.25,-80.34,0.11,0.23,0,0.00,100.00,Yes,632,221,1
713,A,7.90,15.78,0.09,0.18,0,0.00,100.00,Yes,0,221,1
713,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
714,C,-31.94,-63.75,0.14,0.27,0,0.00,100.00,Yes,564,56,1
714,A,24.40,48.71,0.09,0.18,0,0.00,100.00,Yes,0,56,1
714,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
715,C,-62.59,-124.94,0.08,0.15,0,0.00,100.00,Yes,0,926,3
715,A,-62.60,-124.95,0.09,0.17,0,0.00,100.00,Yes,0,926,1
715,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
716,C,-30.44,-60.76,0.14,0.28,0,0.00,100.00,Yes,503,168,1
716,A,13.20,26.36,0.09,0.19,0,0.00,100.00,Yes,0,168,2
716,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
717,C,-36.44,-72.73,0.14,0.29,0,0.00,100.00,Yes,608,116,1
717,A,18.40,36.73,0.09,0.18,0,0.00,100.00,Yes,0,116,2
717,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
718,C,-34.03,-67.93,0.15,0.30,0,0.00,100.00,Yes,628,81,1
718,A,21.90,43.72,0.09,0.18,0,0.00,100.00,Yes,0,81,2
718,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
719,C,-36.44,-72.73,0.14,0.28,0,0.00,100.00,Yes,587,199,1
719,A,10.10,20.17,0.09,0.18,0,0.00,100.00,Yes,0,199,2
719,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,3
720,C,-60.99,-121.74,0.08,0.15,0,0.00,100.00,Yes,0,910,3
720,A,-61.00,-121.75,0.09,0.18,0,0.00,100.00,Yes,0,910,1
720,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
721,C,-56.99,-113.76,0.08,0.15,0,0.00,100.00,Yes,0,870,3
721,A,-57.00,-113.77,0.09,0.17,0,0.00,100.00,Yes,0,870,1
721,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,2
722,C,-26.46,-52.80,0.10,0.20,0,0.00,100.00,Yes,458,156,1
722,A,14.41,28.76,0.09,0.18,0,0.00,100.00,Yes,0,156,1
722,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
723,C,-60.79,-121.34,0.08,0.16,0,0.00,100.00,Yes,0,908,3
723,A,-60.80,-121.35,0.09,0.18,0,0.00,100.00,Yes,0,908,1
723,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
724,C,-61.09,-121.94,0.08,0.15,0,0.00,100.00,Yes,0,911,3
724,A,-61.10,-121.95,0.09,0.17,0,0.00,100.00,Yes,0,911,1
724,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
725,C,-36.95,-73.74,0.14,0.27,0,0.00,100.00,Yes,588,176,1
725,A,12.40,24.76,0.09,0.18,0,0.00,100.00,Yes,0,176,2
725,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
726,C,-57.39,-114.56,0.08,0.15,0,0.00,100.00,Yes,0,874,3
726,A,-57.40,-114.57,0.09,0.17,0,0.00,100.00,Yes,0,874,1
726,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
727,C,-60.59,-120.95,0.07,0.15,0,0.00,100.00,Yes,0,906,3
727,A,-60.60,-120.95,0.09,0.17,0,0.00,100.00,Yes,0,906,1
727,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
728,C,-36.54,-72.93,0.14,0.28,0,0.00,100.00,Yes,583,96,1
728,A,20.40,40.73,0.09,0.18,0,0.00,100.00,Yes,0,96,2
728,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
729,C,-36.85,-73.55,0.11,0.23,0,0.00,100.00,Yes,464,350,1
729,A,-4.99,-9.97,0.09,0.19,0,0.00,100.00,Yes,0,350,1
729,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
730,C,-39.54,-78.93,0.13,0.26,0,0.00,100.00,Yes,622,131,1
730,A,16.90,33.74,0.09,0.18,0,0.00,100.00,Yes,0,131,2
730,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
731,C,-36.83,-73.51,0.16,0.31,0,0.00,100.00,Yes,611,60,1
731,A,24.00,47.91,0.09,0.18,0,0.00,100.00,Yes,0,60,2
731,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
732,C,-26.85,-53.59,0.12,0.25,0,0.00,100.00,Yes,295,385,1
732,A,-8.49,-16.95,0.10,0.19,0,0.00,100.00,Yes,0,385,2
732,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
733,C,-57.89,-115.56,0.08,0.15,0,0.00,100.00,Yes,0,879,3
733,A,-57.90,-115.56,0.09,0.18,0,0.00,100.00,Yes,0,879,1
733,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,2
734,C,-60.79,-121.34,0.08,0.15,0,0.00,100.00,Yes,0,908,3
734,A,-60.80,-121.35,0.09,0.17,0,0.00,100.00,Yes,0,908,1
734,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
735,C,-32.74,-65.35,0.14,0.28,0,0.00,100.00,Yes,570,108,1
735,A,19.20,38.33,0.09,0.18,0,0.00,100.00,Yes,0,108,2
735,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
736,C,-40.34,-80.52,0.13,0.26,0,0.00,100.00,Yes,647,167,1
736,A,13.30,26.55,0.09,0.18,0,0.00,100.00,Yes,0,167,1
736,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
737,C,-38.64,-77.12,0.14,0.28,0,0.00,100.00,Yes,664,106,1
737,A,19.40,38.73,0.09,0.18,0,0.00,100.00,Yes,0,106,2
737,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
738,C,-36.03,-71.91,0.16,0.31,0,0.00,100.00,Yes,624,37,1
738,A,26.30,52.50,0.09,0.18,0,0.00,100.00,Yes,0,37,2
738,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
739,C,-60.49,-120.74,0.08,0.15,0,0.00,100.00,Yes,0,905,3
739,A,-60.50,-120.75,0.09,0.18,0,0.00,100.00,Yes,0,905,1
739,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
740,C,-54.59,-108.97,0.07,0.15,0,0.00,100.00,Yes,0,846,3
740,A,-54.60,-108.98,0.09,0.17,0,0.00,100.00,Yes,0,846,1
740,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
741,C,-59.49,-118.75,0.08,0.15,0,0.00,100.00,Yes,0,895,3
741,A,-59.50,-118.76,0.09,0.17,0,0.00,100.00,Yes,0,895,1
741,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
742,C,-58.49,-116.75,0.08,0.15,0,0.00,100.00,Yes,0,885,3
742,A,-58.50,-116.76,0.09,0.18,0,0.00,100.00,Yes,0,885,1
742,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
743,C,-39.24,-78.33,0.13,0.25,0,0.00,100.00,Yes,569,171,1
743,A,12.90,25.76,0.09,0.19,0,0.00,100.00,Yes,0,171,2
743,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
744,C,-35.44,-70.74,0.13,0.25,0,0.00,100.00,Yes,517,196,1
744,A,10.41,20.77,0.09,0.19,0,0.00,100.00,Yes,0,196,2
744,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
745,C,-33.84,-67.55,0.14,0.28,0,0.00,100.00,Yes,609,129,1
745,A,17.10,34.14,0.09,0.18,0,0.00,100.00,Yes,0,129,2
745,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
746,C,-32.94,-65.75,0.12,0.25,0,0.00,100.00,Yes,535,173,1
746,A,12.71,25.36,0.09,0.18,0,0.00,100.00,Yes,0,173,2
746,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
747,C,-34.95,-69.75,0.12,0.24,0,0.00,100.00,Yes,637,272,1
747,A,2.80,5.60,0.09,0.17,0,0.00,100.00,Yes,0,272,1
747,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
748,C,-33.34,-66.54,0.15,0.29,0,0.00,100.00,Yes,553,105,1
748,A,19.50,38.93,0.09,0.18,0,0.00,100.00,Yes,0,105,2
748,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
749,C,-29.83,-59.54,0.16,0.32,0,0.00,100.00,Yes,528,105,1
749,A,19.50,38.93,0.09,0.18,0,0.00,100.00,Yes,0,105,2
749,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
750,C,-29.54,-58.96,0.13,0.27,0,0.00,100.00,Yes,532,152,1
750,A,14.80,29.55,0.09,0.18,0,0.00,100.00,Yes,0,152,2
750,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
751,C,-36.84,-73.53,0.14,0.28,0,0.00,100.00,Yes,617,52,1
751,A,24.80,49.51,0.09,0.18,0,0.00,100.00,Yes,0,52,2
751,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
752,C,-31.74,-63.36,0.13,0.26,0,0.00,100.00,Yes,523,140,1
752,A,16.00,31.94,0.09,0.18,0,0.00,100.00,Yes,0,140,2
752,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
753,C,-23.82,-47.54,0.17,0.34,0,0.00,100.00,Yes,498,61,1
753,A,23.90,47.71,0.09,0.18,0,0.00,100.00,Yes,0,61,2
753,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
754,C,-34.14,-68.15,0.14,0.29,0,0.00,100.00,Yes,588,131,1
754,A,16.90,33.74,0.09,0.18,0,0.00,100.00,Yes,0,131,2
754,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
755,C,-35.84,-71.54,0.14,0.29,0,0.00,100.00,Yes,643,94,1
755,A,20.60,41.12,0.09,0.17,0,0.00,100.00,Yes,0,94,2
755,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
756,C,-38.64,-77.12,0.14,0.27,0,0.00,100.00,Yes,624,102,1
756,A,19.80,39.53,0.09,0.18,0,0.00,100.00,Yes,0,102,2
756,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
757,C,-33.22,-66.30,0.18,0.35,0,0.00,100.00,Yes,600,48,1
757,A,25.20,50.31,0.09,0.17,0,0.00,100.00,Yes,0,48,2
757,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
758,C,-17.21,-34.36,0.18,0.35,0,0.00,100.00,Yes,448,58,1
758,A,24.20,48.31,0.09,0.18,0,0.00,100.00,Yes,0,58,2
758,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
759,C,-33.93,-67.72,0.17,0.33,0,0.00,100.00,Yes,603,48,1
759,A,25.20,50.31,0.09,0.18,0,0.00,100.00,Yes,0,48,2
759,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
760,C,-44.35,-88.52,0.12,0.23,0,0.00,100.00,Yes,640,165,1
760,A,13.50,26.96,0.09,0.18,0,0.00,100.00,Yes,0,165,1
760,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
761,C,-41.85,-83.53,0.12,0.23,0,0.00,100.00,Yes,586,164,1
761,A,13.60,27.15,0.09,0.19,0,0.00,100.00,Yes,0,164,1
761,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
762,C,-58.79,-117.35,0.07,0.15,0,0.00,100.00,Yes,0,888,3
762,A,-58.80,-117.36,0.09,0.17,0,0.00,100.00,Yes,0,888,1
762,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
763,C,-34.53,-68.93,0.16,0.31,0,0.00,100.00,Yes,603,99,1
763,A,20.10,40.13,0.09,0.18,0,0.00,100.00,Yes,0,99,2
763,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
764,C,-29.64,-59.16,0.14,0.28,0,0.00,100.00,Yes,502,178,1
764,A,12.21,24.36,0.09,0.18,0,0.00,100.00,Yes,0,178,2
764,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
765,C,-34.56,-68.97,0.11,0.23,0,0.00,100.00,Yes,550,128,1
765,A,17.20,34.34,0.09,0.18,0,0.00,100.00,Yes,0,128,1
765,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
766,C,-34.92,-69.71,0.16,0.33,0,0.00,100.00,Yes,614,56,1
766,A,24.40,48.71,0.09,0.17,0,0.00,100.00,Yes,0,56,2
766,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
767,C,-49.55,-98.91,0.11,0.22,0,0.00,100.00,Yes,781,297,2
767,A,0.30,0.61,0.09,0.18,0,0.00,100.00,Yes,0,297,1
767,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
768,C,-46.55,-92.91,0.12,0.24,0,0.00,100.00,Yes,673,224,1
768,A,7.60,15.18,0.09,0.18,0,0.00,100.00,Yes,0,224,2
768,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
769,C,-34.13,-68.12,0.16,0.32,0,0.00,100.00,Yes,580,80,1
769,A,22.00,43.92,0.09,0.18,0,0.00,100.00,Yes,0,80,2
769,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
770,C,-33.63,-67.13,0.16,0.31,0,0.00,100.00,Yes,610,59,1
770,A,24.10,48.11,0.09,0.18,0,0.00,100.00,Yes,0,59,2
770,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
771,C,-61.89,-123.54,0.08,0.15,0,0.00,100.00,Yes,0,919,3
771,A,-61.90,-123.55,0.09,0.18,0,0.00,100.00,Yes,0,919,1
771,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
772,C,-32.83,-65.53,0.16,0.31,0,0.00,100.00,Yes,564,123,1
772,A,17.70,35.34,0.09,0.18,0,0.00,100.00,Yes,0,123,2
772,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
773,C,-43.05,-85.92,0.12,0.23,0,0.00,100.00,Yes,628,185,1
773,A,11.50,22.96,0.09,0.18,0,0.00,100.00,Yes,0,185,1
773,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
774,C,-40.15,-80.14,0.12,0.23,0,0.00,100.00,Yes,473,334,1
774,A,-3.39,-6.77,0.10,0.20,0,0.00,100.00,Yes,0,334,1
774,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
775,C,-45.46,-90.74,0.10,0.20,0,0.00,100.00,Yes,620,408,2
775,A,-10.80,-21.55,0.09,0.19,0,0.00,100.00,Yes,0,408,1
775,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
776,C,-44.85,-89.53,0.11,0.21,0,0.00,100.00,Yes,657,260,2
776,A,4.01,7.99,0.09,0.18,0,0.00,100.00,Yes,0,260,1
776,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
777,C,-28.74,-57.36,0.14,0.28,0,0.00,100.00,Yes,535,83,1
777,A,21.70,43.32,0.09,0.18,0,0.00,100.00,Yes,0,83,2
777,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
778,C,-41.04,-81.92,0.13,0.25,0,0.00,100.00,Yes,616,167,1
778,A,13.31,26.56,0.09,0.18,0,0.00,100.00,Yes,0,167,2
778,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
779,C,-43.65,-87.12,0.12,0.24,0,0.00,100.00,Yes,646,192,1
779,A,10.80,21.57,0.09,0.18,0,0.00,100.00,Yes,0,192,1
779,B,30.00,59.89,0.07,0.15,0,0.00,100.00,No,0,0,3
780,C,-39.36,-78.55,0.13,0.25,0,0.00,100.00,Yes,641,140,1
780,A,16.00,31.94,0.09,0.18,0,0.00,100.00,Yes,0,140,2
780,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
781,C,-33.05,-65.96,0.12,0.24,0,0.00,100.00,Yes,502,239,1
781,A,6.10,12.18,0.09,0.18,0,0.00,100.00,Yes,0,239,1
781,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
782,C,-37.14,-74.13,0.15,0.31,0,0.00,100.00,Yes,631,178,1
782,A,12.20,24.36,0.09,0.17,0,0.00,100.00,Yes,0,178,2
782,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
783,C,-32.24,-64.35,0.14,0.28,0,0.00,100.00,Yes,508,115,1
783,A,18.51,36.94,0.09,0.19,0,0.00,100.00,Yes,0,115,2
783,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
784,C,-31.53,-62.94,0.15,0.30,0,0.00,100.00,Yes,595,175,1
784,A,12.50,24.96,0.09,0.17,0,0.00,100.00,Yes,0,175,2
784,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
785,C,-36.43,-72.71,0.16,0.31,0,0.00,100.00,Yes,613,135,1
785,A,16.50,32.94,0.09,0.18,0,0.00,100.00,Yes,0,135,2
785,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
786,C,-37.52,-74.90,0.17,0.33,0,0.00,100.00,Yes,654,49,1
786,A,25.10,50.11,0.09,0.17,0,0.00,100.00,Yes,0,49,2
786,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
787,C,-25.54,-50.98,0.14,0.27,0,0.00,100.00,Yes,535,121,1
787,A,17.90,35.74,0.09,0.18,0,0.00,100.00,Yes,0,121,2
787,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
788,C,-38.34,-76.53,0.13,0.25,0,0.00,100.00,Yes,629,106,1
788,A,19.40,38.73,0.09,0.18,0,0.00,100.00,Yes,0,106,2
788,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
789,C,-30.32,-60.52,0.17,0.33,0,0.00,100.00,Yes,572,40,1
789,A,26.00,51.90,0.09,0.18,0,0.00,100.00,Yes,0,40,2
789,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
790,C,-41.54,-82.92,0.13,0.27,0,0.00,100.00,Yes,661,88,1
790,A,21.21,42.33,0.09,0.18,0,0.00,100.00,Yes,0,88,2
790,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
791,C,-60.19,-120.15,0.07,0.15,0,0.00,100.00,Yes,0,902,3
791,A,-60.20,-120.16,0.09,0.17,0,0.00,100.00,Yes,0,902,1
791,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
792,C,-44.76,-89.33,0.11,0.21,0,0.00,100.00,Yes,663,319,2
792,A,-1.90,-3.78,0.09,0.18,0,0.00,100.00,Yes,0,319,1
792,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
793,C,-25.22,-50.34,0.17,0.34,0,0.00,100.00,Yes,533,20,1
793,A,28.00,55.89,0.09,0.17,0,0.00,100.00,Yes,0,20,2
793,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
794,C,-29.12,-58.12,0.17,0.34,0,0.00,100.00,Yes,544,51,1
794,A,24.90,49.71,0.09,0.18,0,0.00,100.00,Yes,0,51,2
794,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
795,C,-30.34,-60.55,0.15,0.29,0,0.00,100.00,Yes,548,102,1
795,A,19.80,39.53,0.09,0.18,0,0.00,100.00,Yes,0,102,2
795,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
796,C,-37.53,-74.91,0.15,0.31,0,0.00,100.00,Yes,653,68,1
796,A,23.20,46.31,0.09,0.17,0,0.00,100.00,Yes,0,68,2
796,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
797,C,-38.04,-75.93,0.14,0.28,0,0.00,100.00,Yes,631,73,1
797,A,22.70,45.32,0.09,0.18,0,0.00,100.00,Yes,0,73,2
797,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
798,C,-62.29,-124.34,0.08,0.15,0,0.00,100.00,Yes,0,923,3
798,A,-62.30,-124.35,0.09,0.18,0,0.00,100.00,Yes,0,923,1
798,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
799,C,-37.45,-74.75,0.11,0.22,0,0.00,100.00,Yes,577,232,2
799,A,6.80,13.58,0.09,0.18,0,0.00,100.00,Yes,0,232,1
